timestamp,src_ip,dst_ip,dst_port,syn_flag
1770702542.0531232,10.1.91.172,3.5.134.20,443,0
1770702542.0890331,23.46.216.207,10.1.91.172,65315,0
1770702542.0951426,52.203.72.142,10.1.91.172,50105,0
1770702542.0964255,52.203.72.142,10.1.91.172,50105,0
1770702542.097672,23.46.216.207,10.1.91.172,65315,0
1770702542.193126,52.203.72.142,10.1.91.172,52862,0
1770702542.194487,23.46.216.207,10.1.91.172,65315,0
1770702542.1958735,23.46.216.207,10.1.91.172,65315,0
1770702542.1974027,23.46.216.207,10.1.91.172,65315,0
1770702542.1981778,10.1.91.172,23.46.216.207,443,0
1770702542.2054777,23.46.216.207,10.1.91.172,65315,0
1770702542.2074153,10.1.91.172,23.46.216.207,443,0
1770702542.2093697,23.46.216.207,10.1.91.172,65315,0
1770702542.2103217,10.1.91.172,23.46.216.207,443,0
1770702542.2141602,23.46.216.207,10.1.91.172,65315,0
1770702542.2154653,10.1.91.172,23.46.216.207,443,0
1770702542.2197113,23.46.216.207,10.1.91.172,65315,0
1770702542.2209275,10.1.91.172,23.46.216.207,443,0
1770702542.2225204,52.203.72.142,10.1.91.172,50105,0
1770702542.2240055,52.203.72.142,10.1.91.172,50105,0
1770702542.225077,10.1.91.172,52.203.72.142,443,0
1770702542.2262037,23.46.216.207,10.1.91.172,65315,0
1770702542.2269788,23.46.216.207,10.1.91.172,65315,0
1770702542.2276316,10.1.91.172,23.46.216.207,443,0
1770702542.2281804,52.203.72.142,10.1.91.172,50105,0
1770702542.2288985,52.203.72.142,10.1.91.172,50105,0
1770702542.24193,10.1.91.172,3.5.134.20,443,0
1770702542.260477,10.1.91.172,3.5.134.20,443,0
1770702542.2623675,10.1.91.172,3.5.134.20,443,0
1770702542.2639956,18.97.36.78,10.1.91.172,60020,0
1770702542.2690122,18.97.36.78,10.1.91.172,60020,0
1770702542.2710464,10.1.91.172,18.97.36.78,443,0
1770702542.273035,52.203.72.142,10.1.91.172,50105,0
1770702542.2749825,10.1.91.172,18.97.36.78,443,0
1770702542.2759192,10.1.91.172,18.97.36.78,443,0
1770702542.2766917,10.1.91.172,18.97.36.78,443,0
1770702542.3014228,109.176.239.69,10.1.91.172,59082,0
1770702542.302907,109.176.239.69,10.1.91.172,59082,0
1770702542.304481,109.176.239.69,10.1.91.172,59082,0
1770702542.3066933,10.1.91.172,109.176.239.69,443,0
1770702542.307972,10.1.91.172,52.203.72.142,443,0
1770702542.3990982,3.5.134.20,10.1.91.172,62515,0
1770702542.4003675,3.5.134.20,10.1.91.172,62515,0
1770702542.4015734,3.5.134.20,10.1.91.172,62515,0
1770702542.4029572,3.5.134.20,10.1.91.172,62515,0
1770702542.4044108,3.5.134.20,10.1.91.172,62515,0
1770702542.4061196,3.5.134.20,10.1.91.172,62515,0
1770702542.407491,10.1.91.172,3.5.134.20,443,0
1770702542.4087346,10.1.91.172,3.5.134.20,443,0
1770702542.4100099,10.1.91.172,3.5.134.20,443,0
1770702542.412184,3.5.134.20,10.1.91.172,62515,0
1770702542.4134185,10.1.91.172,3.5.134.20,443,0
1770702542.4151154,3.5.134.20,10.1.91.172,62515,0
1770702542.416245,3.5.134.20,10.1.91.172,52076,0
1770702542.4173386,3.5.134.20,10.1.91.172,52076,0
1770702542.4190328,3.5.134.20,10.1.91.172,52076,0
1770702542.4197543,3.5.134.20,10.1.91.172,52076,0
1770702542.4203913,3.5.134.20,10.1.91.172,52076,0
1770702542.4209292,10.1.91.172,3.5.134.20,443,0
1770702542.4219398,3.5.134.20,10.1.91.172,52076,0
1770702542.4230466,3.5.134.20,10.1.91.172,49882,0
1770702542.4241815,10.1.91.172,3.5.134.20,443,0
1770702542.4279807,3.5.134.20,10.1.91.172,52076,0
1770702542.429243,10.1.91.172,3.5.134.20,443,0
1770702542.4306843,3.5.134.20,10.1.91.172,52076,0
1770702542.4323893,3.5.134.20,10.1.91.172,49882,0
1770702542.4338036,3.5.134.20,10.1.91.172,49882,0
1770702542.4352286,3.5.134.20,10.1.91.172,49882,0
1770702542.436927,3.5.134.20,10.1.91.172,49882,0
1770702542.4381304,10.1.91.172,3.5.134.20,443,0
1770702542.440162,3.5.134.20,10.1.91.172,49882,0
1770702542.441099,10.1.91.172,3.5.134.20,443,0
1770702542.4419968,3.5.134.20,10.1.91.172,52076,0
1770702542.4426854,3.5.134.20,10.1.91.172,62515,0
1770702542.4434628,3.5.134.20,10.1.91.172,49882,0
1770702542.4441237,3.5.134.20,10.1.91.172,49882,0
1770702542.445191,3.5.134.20,10.1.91.172,49882,0
1770702542.4458923,3.5.134.20,10.1.91.172,52076,0
1770702542.4468856,3.5.134.20,10.1.91.172,62515,0
1770702542.4479191,10.1.91.172,3.5.134.20,443,0
1770702542.4490972,10.1.91.172,3.5.134.20,443,0
1770702542.4502025,10.1.91.172,3.5.134.20,443,0
1770702542.4514916,10.1.91.172,3.5.134.20,443,0
1770702542.4542851,10.1.91.172,3.5.134.20,443,0
1770702542.455734,10.1.91.172,3.5.134.20,443,0
1770702542.4572005,10.1.91.172,3.5.134.20,443,0
1770702542.4589117,10.1.91.172,3.5.134.20,443,0
1770702542.460466,10.1.91.172,3.5.134.20,443,0
1770702542.4792585,10.1.91.172,3.5.134.20,443,0
1770702542.4819834,10.1.91.172,3.5.134.20,443,0
1770702542.4846375,10.1.91.172,3.5.134.20,443,0
1770702542.4868248,10.1.91.172,140.82.113.22,443,0
1770702542.4894972,3.5.134.20,10.1.91.172,54502,0
1770702542.4915419,3.5.134.20,10.1.91.172,54502,0
1770702542.493761,3.5.134.20,10.1.91.172,54502,0
1770702542.4961398,3.5.134.20,10.1.91.172,54502,0
1770702542.4987626,3.5.134.20,10.1.91.172,54502,0
1770702542.500633,10.1.91.172,3.5.134.20,443,0
1770702542.5039155,3.5.134.20,10.1.91.172,54502,0
1770702542.5049753,10.1.91.172,3.5.134.20,443,0
1770702542.506221,3.5.134.20,10.1.91.172,54502,0
1770702542.5074222,3.5.134.20,10.1.91.172,54502,0
1770702542.5084116,3.5.134.20,10.1.91.172,54502,0
1770702542.5092554,3.5.134.20,10.1.91.172,63369,0
1770702542.5100417,3.5.134.20,10.1.91.172,63369,0
1770702542.5108364,10.1.91.172,3.5.134.20,443,0
1770702542.512015,3.5.134.20,10.1.91.172,63369,0
1770702542.512985,3.5.134.20,10.1.91.172,63369,0
1770702542.5140724,3.5.134.20,10.1.91.172,63369,0
1770702542.5149477,10.1.91.172,3.5.134.20,443,0
1770702542.5181046,3.5.134.20,10.1.91.172,63369,0
1770702542.5202682,10.1.91.172,3.5.134.20,443,0
1770702542.5222144,10.1.91.172,3.5.134.20,443,0
1770702542.5245268,3.5.134.20,10.1.91.172,63369,0
1770702542.5274866,3.5.134.20,10.1.91.172,63369,0
1770702542.5296156,10.1.91.172,3.5.134.20,443,0
1770702542.5321271,3.5.134.20,10.1.91.172,63369,0
1770702542.5342104,3.5.134.20,10.1.91.172,63369,0
1770702542.535619,10.1.91.172,3.5.134.20,443,0
1770702542.5380106,10.1.91.172,3.5.134.20,443,0
1770702542.5400956,3.5.134.20,10.1.91.172,63776,0
1770702542.5432673,3.5.134.20,10.1.91.172,63776,0
1770702542.5457313,3.5.134.20,10.1.91.172,63776,0
1770702542.5482106,3.5.134.20,10.1.91.172,63776,0
1770702542.5512438,3.5.134.20,10.1.91.172,63776,0
1770702542.5534155,10.1.91.172,3.5.134.20,443,0
1770702542.556961,3.5.134.20,10.1.91.172,63776,0
1770702542.5589736,10.1.91.172,3.5.134.20,443,0
1770702542.562142,10.1.91.172,3.5.134.20,443,0
1770702542.565554,10.1.91.172,3.5.134.20,443,0
1770702542.5698857,3.5.134.20,10.1.91.172,63776,0
1770702542.5726526,3.5.134.20,10.1.91.172,63776,0
1770702542.5751388,3.5.134.20,10.1.91.172,63776,0
1770702542.5771112,10.1.91.172,3.5.134.20,443,0
1770702542.5797753,10.1.91.172,3.5.134.20,443,0
1770702542.582517,10.1.91.172,3.5.134.20,443,0
1770702542.5847375,18.97.36.78,10.1.91.172,60020,0
1770702542.5888557,18.97.36.78,10.1.91.172,60020,0
1770702542.59418,3.5.134.20,10.1.91.172,49882,0
1770702542.5963254,3.5.134.20,10.1.91.172,62515,0
1770702542.5982602,3.5.134.20,10.1.91.172,52076,0
1770702542.6006591,3.5.134.20,10.1.91.172,62515,0
1770702542.6028368,3.5.134.20,10.1.91.172,49882,0
1770702542.6054657,3.5.134.20,10.1.91.172,52076,0
1770702542.6163836,10.1.91.172,23.44.229.231,443,0
1770702542.6193037,10.1.91.172,23.44.229.231,443,0
1770702542.621123,10.1.91.172,23.44.229.231,443,0
1770702542.6992702,3.5.134.20,10.1.91.172,52076,0
1770702542.7116663,3.5.134.20,10.1.91.172,52076,0
1770702542.7138565,10.1.91.172,3.5.134.20,443,0
1770702542.721162,3.5.134.20,10.1.91.172,52076,0
1770702542.72436,10.1.91.172,3.5.134.20,443,0
1770702542.7308998,3.5.134.20,10.1.91.172,52076,0
1770702542.735892,10.1.91.172,3.5.134.20,443,0
1770702542.7408135,3.5.134.20,10.1.91.172,52076,0
1770702542.74312,10.1.91.172,3.5.134.20,443,0
1770702542.7473145,3.5.134.20,10.1.91.172,52076,0
1770702542.7511406,10.1.91.172,3.5.134.20,443,0
1770702542.755746,3.5.134.20,10.1.91.172,52076,0
1770702542.7573464,10.1.91.172,3.5.134.20,443,0
1770702542.7664304,3.5.134.20,10.1.91.172,52076,0
1770702542.7684982,3.5.134.20,10.1.91.172,49882,0
1770702542.7707632,10.1.91.172,3.5.134.20,443,0
1770702542.7751093,3.5.134.20,10.1.91.172,49882,0
1770702542.7773728,10.1.91.172,3.5.134.20,443,0
1770702542.780577,3.5.134.20,10.1.91.172,49882,0
1770702542.7837136,3.5.134.20,10.1.91.172,49882,0
1770702542.7860506,10.1.91.172,3.5.134.20,443,0
1770702542.78929,3.5.134.20,10.1.91.172,49882,0
1770702542.7923088,3.5.134.20,10.1.91.172,49882,0
1770702542.7948136,3.5.134.20,10.1.91.172,49882,0
1770702542.7963254,10.1.91.172,3.5.134.20,443,0
1770702542.7990763,3.5.134.20,10.1.91.172,49882,0
1770702542.8017242,10.1.91.172,3.5.134.20,443,0
1770702542.8043005,3.5.134.20,10.1.91.172,49882,0
1770702542.805443,10.1.91.172,3.5.134.20,443,0
1770702542.806895,3.5.134.20,10.1.91.172,62515,0
1770702542.8084948,3.5.134.20,10.1.91.172,49882,0
1770702542.8102157,3.5.134.20,10.1.91.172,62515,0
1770702542.8113976,10.1.91.172,3.5.134.20,443,0
1770702542.813408,3.5.134.20,10.1.91.172,62515,0
1770702542.814525,10.1.91.172,3.5.134.20,443,0
1770702542.8175063,3.5.134.20,10.1.91.172,62515,0
1770702542.8195162,10.1.91.172,3.5.134.20,443,0
1770702542.8232663,3.5.134.20,10.1.91.172,62515,0
1770702542.8244498,10.1.91.172,3.5.134.20,443,0
1770702542.826424,3.5.134.20,10.1.91.172,62515,0
1770702542.8275576,10.1.91.172,3.5.134.20,443,0
1770702542.8301604,3.5.134.20,10.1.91.172,62515,0
1770702542.8313084,10.1.91.172,3.5.134.20,443,0
1770702542.83408,3.5.134.20,10.1.91.172,62515,0
1770702542.837378,3.5.134.20,10.1.91.172,62515,0
1770702542.8386564,3.5.134.20,10.1.91.172,62515,0
1770702542.8393176,3.5.134.20,10.1.91.172,54502,0
1770702542.8399646,10.1.91.172,3.5.134.20,443,0
1770702542.8405309,3.5.134.20,10.1.91.172,54502,0
1770702542.8410408,3.5.134.20,10.1.91.172,63369,0
1770702542.8417253,3.5.134.20,10.1.91.172,63369,0
1770702542.8424397,3.5.134.20,10.1.91.172,63776,0
1770702542.845407,3.5.134.20,10.1.91.172,63369,0
1770702542.8469875,3.5.134.20,10.1.91.172,63369,0
1770702542.8480666,10.1.91.172,3.5.134.20,443,0
1770702542.8546429,3.5.134.20,10.1.91.172,63369,0
1770702542.855699,10.1.91.172,3.5.134.20,443,0
1770702542.8577943,3.5.134.20,10.1.91.172,63369,0
1770702542.8606963,3.5.134.20,10.1.91.172,63369,0
1770702542.8619614,10.1.91.172,3.5.134.20,443,0
1770702542.8640752,3.5.134.20,10.1.91.172,63369,0
1770702542.8653913,10.1.91.172,3.5.134.20,443,0
1770702542.8706453,3.5.134.20,10.1.91.172,63369,0
1770702542.871536,10.1.91.172,3.5.134.20,443,0
1770702542.8736181,3.5.134.20,10.1.91.172,63369,0
1770702542.8748198,10.1.91.172,3.5.134.20,443,0
1770702542.876426,3.5.134.20,10.1.91.172,63369,0
1770702542.8778415,3.5.134.20,10.1.91.172,63369,0
1770702542.879349,3.5.134.20,10.1.91.172,63776,0
1770702542.8805344,10.1.91.172,3.5.134.20,443,0
1770702542.8817048,10.1.91.172,3.5.134.20,443,0
1770702542.884613,3.5.134.20,10.1.91.172,63776,0
1770702542.8868155,10.1.91.172,3.5.134.20,443,0
1770702542.8894792,3.5.134.20,10.1.91.172,63776,0
1770702542.8906035,10.1.91.172,3.5.134.20,443,0
1770702542.892631,3.5.134.20,10.1.91.172,63776,0
1770702542.8937535,10.1.91.172,3.5.134.20,443,0
1770702542.8957174,3.5.134.20,10.1.91.172,63776,0
1770702542.8968115,10.1.91.172,3.5.134.20,443,0
1770702542.898739,3.5.134.20,10.1.91.172,63776,0
1770702542.9008963,10.1.91.172,3.5.134.20,443,0
1770702542.9032588,3.5.134.20,10.1.91.172,63776,0
1770702542.904541,10.1.91.172,3.5.134.20,443,0
1770702542.908227,3.5.134.20,10.1.91.172,63776,0
1770702542.9093812,10.1.91.172,3.5.134.20,443,0
1770702542.9116552,3.5.134.20,10.1.91.172,63776,0
1770702542.9132688,3.5.134.20,10.1.91.172,54502,0
1770702542.9145024,10.1.91.172,3.5.134.20,443,0
1770702542.9195268,3.5.134.20,10.1.91.172,54502,0
1770702542.9210386,10.1.91.172,3.5.134.20,443,0
1770702542.9236186,3.5.134.20,10.1.91.172,54502,0
1770702542.924887,10.1.91.172,3.5.134.20,443,0
1770702542.926575,3.5.134.20,10.1.91.172,54502,0
1770702542.9272087,10.1.91.172,3.5.134.20,443,0
1770702542.9285085,3.5.134.20,10.1.91.172,54502,0
1770702542.9299293,10.1.91.172,3.5.134.20,443,0
1770702542.935524,3.5.134.20,10.1.91.172,54502,0
1770702542.939394,10.1.91.172,3.5.134.20,443,0
1770702542.9424896,3.5.134.20,10.1.91.172,54502,0
1770702542.9439182,10.1.91.172,3.5.134.20,443,0
1770702542.9458532,3.5.134.20,10.1.91.172,54502,0
1770702542.9475346,10.1.91.172,3.5.134.20,443,0
1770702542.9513,3.5.134.20,10.1.91.172,54502,0
1770702542.9544024,140.82.113.22,10.1.91.172,64294,0
1770702542.9588041,10.1.91.172,3.5.134.20,443,0
1770702542.9617705,3.5.134.20,10.1.91.172,52076,0
1770702542.9635084,10.1.91.172,3.5.134.20,443,0
1770702542.9671786,3.5.134.20,10.1.91.172,52076,0
1770702542.9681401,10.1.91.172,3.5.134.20,443,0
1770702542.9694998,3.5.134.20,10.1.91.172,52076,0
1770702542.970375,10.1.91.172,3.5.134.20,443,0
1770702542.9719837,3.5.134.20,10.1.91.172,52076,0
1770702542.9806764,3.5.134.20,10.1.91.172,52076,0
1770702542.983569,3.5.134.20,10.1.91.172,52076,0
1770702542.9854715,10.1.91.172,3.5.134.20,443,0
1770702542.9875078,3.5.134.20,10.1.91.172,52076,0
1770702542.9896882,3.5.134.20,10.1.91.172,52076,0
1770702542.990973,10.1.91.172,3.5.134.20,443,0
1770702542.9931695,3.5.134.20,10.1.91.172,52076,0
1770702542.9949596,3.5.134.20,10.1.91.172,52076,0
1770702542.9959416,10.1.91.172,3.5.134.20,443,0
1770702542.997019,3.5.134.20,10.1.91.172,52076,0
1770702542.997947,3.5.134.20,10.1.91.172,52076,0
1770702542.9990318,10.1.91.172,3.5.134.20,443,0
1770702543.0023327,3.5.134.20,10.1.91.172,52076,0
1770702543.0036254,3.5.134.20,10.1.91.172,49882,0
1770702543.0048988,10.1.91.172,3.5.134.20,443,0
1770702543.0072792,3.5.134.20,10.1.91.172,49882,0
1770702543.0089462,10.1.91.172,3.5.134.20,443,0
1770702543.011469,3.5.134.20,10.1.91.172,49882,0
1770702543.0141265,3.5.134.20,10.1.91.172,49882,0
1770702543.0203547,3.5.134.20,10.1.91.172,52076,0
1770702543.023136,3.5.134.20,10.1.91.172,49882,0
1770702543.02469,10.1.91.172,3.5.134.20,443,0
1770702543.0259597,10.1.91.172,3.5.134.20,443,0
1770702543.0277877,3.5.134.20,10.1.91.172,52076,0
1770702543.0294642,3.5.134.20,10.1.91.172,52076,0
1770702543.0312686,3.5.134.20,10.1.91.172,49882,0
1770702543.0332477,10.1.91.172,3.5.134.20,443,0
1770702543.0378506,3.5.134.20,10.1.91.172,49882,0
1770702543.0388339,10.1.91.172,3.5.134.20,443,0
1770702543.0407271,3.5.134.20,10.1.91.172,49882,0
1770702543.0426373,3.5.134.20,10.1.91.172,62515,0
1770702543.0440402,10.1.91.172,3.5.134.20,443,0
1770702543.045503,3.5.134.20,10.1.91.172,62515,0
1770702543.046994,10.1.91.172,3.5.134.20,443,0
1770702543.0497413,3.5.134.20,10.1.91.172,62515,0
1770702543.0524638,3.5.134.20,10.1.91.172,49882,0
1770702543.0536523,10.1.91.172,3.5.134.20,443,0
1770702543.0554743,3.5.134.20,10.1.91.172,49882,0
1770702543.056765,3.5.134.20,10.1.91.172,62515,0
1770702543.0575564,10.1.91.172,3.5.134.20,443,0
1770702543.0584517,3.5.134.20,10.1.91.172,62515,0
1770702543.059509,3.5.134.20,10.1.91.172,49882,0
1770702543.0601947,10.1.91.172,3.5.134.20,443,0
1770702543.0624843,3.5.134.20,10.1.91.172,49882,0
1770702543.0636292,10.1.91.172,3.5.134.20,443,0
1770702543.0667343,3.5.134.20,10.1.91.172,49882,0
1770702543.0682473,10.1.91.172,3.5.134.20,443,0
1770702543.069921,3.5.134.20,10.1.91.172,49882,0
1770702543.070628,10.1.91.172,3.5.134.20,443,0
1770702543.0718327,3.5.134.20,10.1.91.172,49882,0
1770702543.0728042,10.1.91.172,3.5.134.20,443,0
1770702543.074649,3.5.134.20,10.1.91.172,49882,0
1770702543.0763426,3.5.134.20,10.1.91.172,62515,0
1770702543.077499,10.1.91.172,3.5.134.20,443,0
1770702543.0794692,3.5.134.20,10.1.91.172,49882,0
1770702543.0806093,10.1.91.172,3.5.134.20,443,0
1770702543.0837102,3.5.134.20,10.1.91.172,62515,0
1770702543.085519,10.1.91.172,3.5.134.20,443,0
1770702543.0882611,3.5.134.20,10.1.91.172,62515,0
1770702543.090079,3.5.134.20,10.1.91.172,49882,0
1770702543.091236,10.1.91.172,3.5.134.20,443,0
1770702543.0931492,3.5.134.20,10.1.91.172,49882,0
1770702543.0942845,10.1.91.172,3.5.134.20,443,0
1770702543.0959477,3.5.134.20,10.1.91.172,49882,0
1770702543.097611,3.5.134.20,10.1.91.172,62515,0
1770702543.0998805,10.1.91.172,3.5.134.20,443,0
1770702543.1020076,3.5.134.20,10.1.91.172,62515,0
1770702543.1033473,10.1.91.172,3.5.134.20,443,0
1770702543.1051676,3.5.134.20,10.1.91.172,62515,0
1770702543.1068583,3.5.134.20,10.1.91.172,49882,0
1770702543.1079488,10.1.91.172,3.5.134.20,443,0
1770702543.1098733,3.5.134.20,10.1.91.172,49882,0
1770702543.1110005,10.1.91.172,3.5.134.20,443,0
1770702543.1129644,3.5.134.20,10.1.91.172,49882,0
1770702543.114028,10.1.91.172,3.5.134.20,443,0
1770702543.1165295,3.5.134.20,10.1.91.172,62515,0
1770702543.1180987,10.1.91.172,3.5.134.20,443,0
1770702543.1198075,3.5.134.20,10.1.91.172,62515,0
1770702543.1206014,10.1.91.172,3.5.134.20,443,0
1770702543.1221924,3.5.134.20,10.1.91.172,62515,0
1770702543.1233246,10.1.91.172,3.5.134.20,443,0
1770702543.1249285,3.5.134.20,10.1.91.172,49882,0
1770702543.1260204,10.1.91.172,3.5.134.20,443,0
1770702543.1276174,3.5.134.20,10.1.91.172,62515,0
1770702543.1295924,3.5.134.20,10.1.91.172,62515,0
1770702543.130689,10.1.91.172,3.5.134.20,443,0
1770702543.1357362,3.5.134.20,10.1.91.172,62515,0
1770702543.1370828,10.1.91.172,3.5.134.20,443,0
1770702543.139281,3.5.134.20,10.1.91.172,62515,0
1770702543.1404383,10.1.91.172,3.5.134.20,443,0
1770702543.1424003,3.5.134.20,10.1.91.172,62515,0
1770702543.1434834,10.1.91.172,3.5.134.20,443,0
1770702543.1454532,3.5.134.20,10.1.91.172,62515,0
1770702543.1465547,10.1.91.172,3.5.134.20,443,0
1770702543.148737,3.5.134.20,10.1.91.172,62515,0
1770702543.1505713,10.1.91.172,3.5.134.20,443,0
1770702543.15303,3.5.134.20,10.1.91.172,62515,0
1770702543.154788,10.1.91.172,3.5.134.20,443,0
1770702543.1566393,3.5.134.20,10.1.91.172,62515,0
1770702543.1573596,23.44.229.231,10.1.91.172,58483,0
1770702543.1584296,3.5.134.20,10.1.91.172,49882,0
1770702543.1590562,10.1.91.172,3.5.134.20,443,0
1770702543.1606588,3.5.134.20,10.1.91.172,49882,0
1770702543.161934,10.1.91.172,3.5.134.20,443,0
1770702543.1631093,23.44.229.231,10.1.91.172,58483,0
1770702543.1698637,3.5.134.20,10.1.91.172,54502,0
1770702543.1724608,3.5.134.20,10.1.91.172,54502,0
1770702543.17377,10.1.91.172,3.5.134.20,443,0
1770702543.1757107,3.5.134.20,10.1.91.172,54502,0
1770702543.1763215,10.1.91.172,3.5.134.20,443,0
1770702543.177273,3.5.134.20,10.1.91.172,54502,0
1770702543.1777968,10.1.91.172,3.5.134.20,443,0
1770702543.178884,3.5.134.20,10.1.91.172,54502,0
1770702543.179663,10.1.91.172,3.5.134.20,443,0
1770702543.205104,3.5.134.20,10.1.91.172,54502,0
1770702543.206332,10.1.91.172,3.5.134.20,443,0
1770702543.2110171,3.5.134.20,10.1.91.172,54502,0
1770702543.2126455,10.1.91.172,3.5.134.20,443,0
1770702543.2153816,3.5.134.20,10.1.91.172,54502,0
1770702543.217316,10.1.91.172,3.5.134.20,443,0
1770702543.219503,3.5.134.20,10.1.91.172,54502,0
1770702543.2209377,10.1.91.172,3.5.134.20,443,0
1770702543.2225232,3.5.134.20,10.1.91.172,54502,0
1770702543.2233055,10.1.91.172,3.5.134.20,443,0
1770702543.2261555,3.5.134.20,10.1.91.172,54502,0
1770702543.2276537,10.1.91.172,3.5.134.20,443,0
1770702543.2299032,3.5.134.20,10.1.91.172,54502,0
1770702543.2313948,10.1.91.172,3.5.134.20,443,0
1770702543.2348588,3.5.134.20,10.1.91.172,54502,0
1770702543.2365353,3.5.134.20,10.1.91.172,63776,0
1770702543.2423813,3.5.134.20,10.1.91.172,54502,0
1770702543.2446456,3.5.134.20,10.1.91.172,63776,0
1770702543.2465198,23.44.229.231,10.1.91.172,58483,0
1770702543.247927,10.1.91.172,3.5.134.20,443,0
1770702543.2494214,10.1.91.172,3.5.134.20,443,0
1770702543.2511165,23.44.229.231,10.1.91.172,58483,0
1770702543.2526143,23.44.229.231,10.1.91.172,58483,0
1770702543.256219,10.1.91.172,23.44.229.231,443,0
1770702543.2589312,23.44.229.231,10.1.91.172,58483,0
